"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"trafico.nlogo"
"experimento-flujo"
"10/26/2024 20:06:04:819 -0600"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","25","-3","3"
"[run number]","velocidad-inicial","numero_de_carros","aceleracion","posicion-inicial","desaceleracion","[step]","mean(lista_flujo)"
"192","aleatoria","4","0.0045","alaetoria","0.026","5000","3.8415841584158414"
"199","aleatoria","4","0.0045","alaetoria","0.026","0","0"
"193","aleatoria","4","0.0045","alaetoria","0.026","5000","3.8316831683168315"
"200","aleatoria","4","0.0045","alaetoria","0.026","0","0"
"190","aleatoria","4","0.0045","alaetoria","0.026","5000","3.801980198019802"
"201","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"191","aleatoria","4","0.0045","alaetoria","0.026","5000","3.801980198019802"
"202","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"197","aleatoria","4","0.0045","alaetoria","0.026","5000","3.792079207920792"
"203","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"195","aleatoria","4","0.0045","alaetoria","0.026","5000","3.8217821782178216"
"204","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"199","aleatoria","4","0.0045","alaetoria","0.026","5000","3.801980198019802"
"205","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"194","aleatoria","4","0.0045","alaetoria","0.026","5000","3.792079207920792"
"206","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"196","aleatoria","4","0.0045","alaetoria","0.026","5000","3.8118811881188117"
"207","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"198","aleatoria","4","0.0045","alaetoria","0.026","5000","3.782178217821782"
"208","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"200","aleatoria","4","0.0045","alaetoria","0.026","5000","3.801980198019802"
"209","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"202","aleatoria","5","0.0045","alaetoria","0.026","5000","4.7227722772277225"
"210","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"206","aleatoria","5","0.0045","alaetoria","0.026","5000","4.742574257425742"
"211","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"201","aleatoria","5","0.0045","alaetoria","0.026","5000","4.732673267326732"
"212","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"203","aleatoria","5","0.0045","alaetoria","0.026","5000","4.732673267326732"
"213","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"205","aleatoria","5","0.0045","alaetoria","0.026","5000","4.742574257425742"
"214","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"208","aleatoria","5","0.0045","alaetoria","0.026","5000","4.732673267326732"
"215","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"204","aleatoria","5","0.0045","alaetoria","0.026","5000","4.752475247524752"
"216","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"207","aleatoria","5","0.0045","alaetoria","0.026","5000","4.742574257425742"
"217","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"209","aleatoria","5","0.0045","alaetoria","0.026","5000","4.742574257425742"
"218","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"210","aleatoria","5","0.0045","alaetoria","0.026","5000","4.762376237623762"
"219","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"212","aleatoria","5","0.0045","alaetoria","0.026","5000","4.752475247524752"
"220","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"213","aleatoria","5","0.0045","alaetoria","0.026","5000","4.732673267326732"
"221","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"211","aleatoria","5","0.0045","alaetoria","0.026","5000","4.772277227722772"
"222","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"216","aleatoria","5","0.0045","alaetoria","0.026","5000","4.801980198019802"
"223","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"214","aleatoria","5","0.0045","alaetoria","0.026","5000","4.772277227722772"
"224","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"215","aleatoria","5","0.0045","alaetoria","0.026","5000","4.752475247524752"
"225","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"217","aleatoria","5","0.0045","alaetoria","0.026","5000","4.762376237623762"
"226","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"218","aleatoria","5","0.0045","alaetoria","0.026","5000","4.742574257425742"
"227","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"219","aleatoria","5","0.0045","alaetoria","0.026","5000","4.762376237623762"
"228","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"222","aleatoria","5","0.0045","alaetoria","0.026","5000","4.742574257425742"
"229","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"224","aleatoria","5","0.0045","alaetoria","0.026","5000","4.762376237623762"
"230","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"223","aleatoria","5","0.0045","alaetoria","0.026","5000","4.732673267326732"
"231","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"221","aleatoria","5","0.0045","alaetoria","0.026","5000","4.772277227722772"
"232","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"225","aleatoria","5","0.0045","alaetoria","0.026","5000","4.742574257425742"
"233","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"227","aleatoria","5","0.0045","alaetoria","0.026","5000","4.7227722772277225"
"234","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"228","aleatoria","5","0.0045","alaetoria","0.026","5000","4.762376237623762"
"235","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"226","aleatoria","5","0.0045","alaetoria","0.026","5000","4.801980198019802"
"236","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"220","aleatoria","5","0.0045","alaetoria","0.026","5000","4.732673267326732"
"237","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"229","aleatoria","5","0.0045","alaetoria","0.026","5000","4.712871287128713"
"238","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"232","aleatoria","5","0.0045","alaetoria","0.026","5000","4.742574257425742"
"239","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"234","aleatoria","5","0.0045","alaetoria","0.026","5000","4.7227722772277225"
"240","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"230","aleatoria","5","0.0045","alaetoria","0.026","5000","4.732673267326732"
"241","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"235","aleatoria","5","0.0045","alaetoria","0.026","5000","4.772277227722772"
"242","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"231","aleatoria","5","0.0045","alaetoria","0.026","5000","4.742574257425742"
"243","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"233","aleatoria","5","0.0045","alaetoria","0.026","5000","4.762376237623762"
"244","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"238","aleatoria","5","0.0045","alaetoria","0.026","5000","4.742574257425742"
"245","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"236","aleatoria","5","0.0045","alaetoria","0.026","5000","4.752475247524752"
"246","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"239","aleatoria","5","0.0045","alaetoria","0.026","5000","4.732673267326732"
"247","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"237","aleatoria","5","0.0045","alaetoria","0.026","5000","4.7227722772277225"
"248","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"240","aleatoria","5","0.0045","alaetoria","0.026","5000","4.762376237623762"
"249","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"245","aleatoria","5","0.0045","alaetoria","0.026","5000","4.7227722772277225"
"250","aleatoria","5","0.0045","alaetoria","0.026","0","0"
"244","aleatoria","5","0.0045","alaetoria","0.026","5000","4.782178217821782"
"251","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"241","aleatoria","5","0.0045","alaetoria","0.026","5000","4.742574257425742"
"252","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"243","aleatoria","5","0.0045","alaetoria","0.026","5000","4.712871287128713"
"253","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"247","aleatoria","5","0.0045","alaetoria","0.026","5000","4.742574257425742"
"254","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"248","aleatoria","5","0.0045","alaetoria","0.026","5000","4.762376237623762"
"255","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"250","aleatoria","5","0.0045","alaetoria","0.026","5000","4.752475247524752"
"256","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"242","aleatoria","5","0.0045","alaetoria","0.026","5000","4.732673267326732"
"257","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"249","aleatoria","5","0.0045","alaetoria","0.026","5000","4.752475247524752"
"258","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"246","aleatoria","5","0.0045","alaetoria","0.026","5000","4.792079207920792"
"259","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"252","aleatoria","6","0.0045","alaetoria","0.026","5000","5.693069306930693"
"260","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"251","aleatoria","6","0.0045","alaetoria","0.026","5000","5.663366336633663"
"261","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"255","aleatoria","6","0.0045","alaetoria","0.026","5000","5.683168316831683"
"262","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"256","aleatoria","6","0.0045","alaetoria","0.026","5000","5.7227722772277225"
"263","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"253","aleatoria","6","0.0045","alaetoria","0.026","5000","5.7227722772277225"
"264","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"259","aleatoria","6","0.0045","alaetoria","0.026","5000","5.702970297029703"
"265","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"254","aleatoria","6","0.0045","alaetoria","0.026","5000","5.653465346534653"
"266","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"257","aleatoria","6","0.0045","alaetoria","0.026","5000","5.702970297029703"
"267","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"258","aleatoria","6","0.0045","alaetoria","0.026","5000","5.673267326732673"
"268","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"260","aleatoria","6","0.0045","alaetoria","0.026","5000","5.673267326732673"
"269","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"262","aleatoria","6","0.0045","alaetoria","0.026","5000","5.673267326732673"
"270","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"263","aleatoria","6","0.0045","alaetoria","0.026","5000","5.663366336633663"
"271","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"264","aleatoria","6","0.0045","alaetoria","0.026","5000","5.693069306930693"
"272","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"261","aleatoria","6","0.0045","alaetoria","0.026","5000","5.693069306930693"
"273","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"267","aleatoria","6","0.0045","alaetoria","0.026","5000","5.702970297029703"
"274","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"271","aleatoria","6","0.0045","alaetoria","0.026","5000","5.683168316831683"
"275","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"268","aleatoria","6","0.0045","alaetoria","0.026","5000","5.693069306930693"
"276","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"270","aleatoria","6","0.0045","alaetoria","0.026","5000","5.712871287128713"
"277","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"266","aleatoria","6","0.0045","alaetoria","0.026","5000","5.693069306930693"
"278","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"272","aleatoria","6","0.0045","alaetoria","0.026","5000","5.702970297029703"
"279","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"269","aleatoria","6","0.0045","alaetoria","0.026","5000","5.653465346534653"
"280","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"265","aleatoria","6","0.0045","alaetoria","0.026","5000","5.663366336633663"
"281","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"274","aleatoria","6","0.0045","alaetoria","0.026","5000","5.663366336633663"
"282","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"277","aleatoria","6","0.0045","alaetoria","0.026","5000","5.683168316831683"
"283","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"273","aleatoria","6","0.0045","alaetoria","0.026","5000","5.673267326732673"
"284","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"275","aleatoria","6","0.0045","alaetoria","0.026","5000","5.673267326732673"
"285","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"278","aleatoria","6","0.0045","alaetoria","0.026","5000","5.683168316831683"
"286","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"276","aleatoria","6","0.0045","alaetoria","0.026","5000","5.693069306930693"
"287","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"284","aleatoria","6","0.0045","alaetoria","0.026","5000","5.712871287128713"
"288","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"280","aleatoria","6","0.0045","alaetoria","0.026","5000","5.693069306930693"
"289","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"286","aleatoria","6","0.0045","alaetoria","0.026","5000","5.702970297029703"
"290","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"281","aleatoria","6","0.0045","alaetoria","0.026","5000","5.663366336633663"
"291","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"283","aleatoria","6","0.0045","alaetoria","0.026","5000","5.702970297029703"
"292","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"279","aleatoria","6","0.0045","alaetoria","0.026","5000","5.702970297029703"
"293","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"285","aleatoria","6","0.0045","alaetoria","0.026","5000","5.673267326732673"
"294","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"287","aleatoria","6","0.0045","alaetoria","0.026","5000","5.673267326732673"
"295","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"282","aleatoria","6","0.0045","alaetoria","0.026","5000","5.7227722772277225"
"296","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"290","aleatoria","6","0.0045","alaetoria","0.026","5000","5.702970297029703"
"297","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"288","aleatoria","6","0.0045","alaetoria","0.026","5000","5.693069306930693"
"298","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"289","aleatoria","6","0.0045","alaetoria","0.026","5000","5.752475247524752"
"299","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"295","aleatoria","6","0.0045","alaetoria","0.026","5000","5.712871287128713"
"300","aleatoria","6","0.0045","alaetoria","0.026","0","0"
"294","aleatoria","6","0.0045","alaetoria","0.026","5000","5.683168316831683"
"301","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"292","aleatoria","6","0.0045","alaetoria","0.026","5000","5.732673267326732"
"302","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"293","aleatoria","6","0.0045","alaetoria","0.026","5000","5.693069306930693"
"303","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"291","aleatoria","6","0.0045","alaetoria","0.026","5000","5.702970297029703"
"304","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"297","aleatoria","6","0.0045","alaetoria","0.026","5000","5.683168316831683"
"305","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"296","aleatoria","6","0.0045","alaetoria","0.026","5000","5.702970297029703"
"306","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"298","aleatoria","6","0.0045","alaetoria","0.026","5000","5.673267326732673"
"307","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"299","aleatoria","6","0.0045","alaetoria","0.026","5000","5.693069306930693"
"308","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"301","aleatoria","7","0.0045","alaetoria","0.026","5000","6.673267326732673"
"309","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"300","aleatoria","6","0.0045","alaetoria","0.026","5000","5.693069306930693"
"310","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"303","aleatoria","7","0.0045","alaetoria","0.026","5000","6.633663366336633"
"311","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"305","aleatoria","7","0.0045","alaetoria","0.026","5000","6.6138613861386135"
"312","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"306","aleatoria","7","0.0045","alaetoria","0.026","5000","6.633663366336633"
"313","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"304","aleatoria","7","0.0045","alaetoria","0.026","5000","6.623762376237623"
"314","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"302","aleatoria","7","0.0045","alaetoria","0.026","5000","6.633663366336633"
"315","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"309","aleatoria","7","0.0045","alaetoria","0.026","5000","6.603960396039604"
"316","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"308","aleatoria","7","0.0045","alaetoria","0.026","5000","6.623762376237623"
"317","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"307","aleatoria","7","0.0045","alaetoria","0.026","5000","6.673267326732673"
"318","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"314","aleatoria","7","0.0045","alaetoria","0.026","5000","6.653465346534653"
"319","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"310","aleatoria","7","0.0045","alaetoria","0.026","5000","6.643564356435643"
"320","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"311","aleatoria","7","0.0045","alaetoria","0.026","5000","6.643564356435643"
"321","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"312","aleatoria","7","0.0045","alaetoria","0.026","5000","6.643564356435643"
"322","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"313","aleatoria","7","0.0045","alaetoria","0.026","5000","6.633663366336633"
"323","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"315","aleatoria","7","0.0045","alaetoria","0.026","5000","6.623762376237623"
"324","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"321","aleatoria","7","0.0045","alaetoria","0.026","5000","6.633663366336633"
"325","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"316","aleatoria","7","0.0045","alaetoria","0.026","5000","6.6138613861386135"
"326","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"318","aleatoria","7","0.0045","alaetoria","0.026","5000","6.6138613861386135"
"327","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"323","aleatoria","7","0.0045","alaetoria","0.026","5000","6.603960396039604"
"328","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"320","aleatoria","7","0.0045","alaetoria","0.026","5000","6.693069306930693"
"329","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"324","aleatoria","7","0.0045","alaetoria","0.026","5000","6.603960396039604"
"330","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"322","aleatoria","7","0.0045","alaetoria","0.026","5000","6.683168316831683"
"331","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"317","aleatoria","7","0.0045","alaetoria","0.026","5000","6.623762376237623"
"332","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"319","aleatoria","7","0.0045","alaetoria","0.026","5000","6.6138613861386135"
"333","aleatoria","7","0.0045","alaetoria","0.026","0","0"
"326","aleatoria","7","0.0045","alaetoria","0.026","5000","6.643564356435643"
